"","OBJECTID","ID","Shape_Length","Shape_Area","Fate","Source","Recruit","Species","Site","Plot_ID","Year","Month","Date","Time","Survey_times","size_class","pa_ratio","Circle_Length","circ","pure_size","size_class_pa","size_class_circ","sa_change","change_rate","rate_ad"
"239",32,22,0.214584531,0.001843009,"G",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",116.431624045243,0.152183882653846,0.709202485121566,"J","J","J",0.003583103,2.94415925261353,1.96277283507568
"240",29,20,0.306331984,0.004816305,"G",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",63.6031115139095,0.246015189819229,0.80309991339079,"M","IA","CA",0.0008574,1.17802028733645,0.785346858224303
"241",27,19,0.353308554,0.007847008,"G",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",45.0246200844959,0.314019761705918,0.888797506176196,"M","IA","CA",0.003804243,1.48480172315359,0.989867815435726
"242",26,18,0.128130876,0.000855453,"G",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",149.781315864226,0.103681914725594,0.809187589770277,"J","J","J",0.001686051,2.97094521849827,1.98063014566551
"243",24,17,0.16307669,0.001710029,"G",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",95.3648680811846,0.146590784755734,0.898907040336263,"J","J","J",0.001646655,1.9629398097927,1.3086265398618
"244",17,10,0.379778397,0.00817922,"G",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",46.4321044060436,0.320598050300339,0.844171371602106,"M","IA","CA",0.003703155,1.45275160712146,0.968501071414308
"245",9,6,0.321913039,0.006047015,"G",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",53.2350323258666,0.275661081040812,0.856321576464046,"M","IA","CA",0.000897652,1.14844547268363,0.76563031512242
"246",193,262,0.186428789,0.001140387,"S","56","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",163.478528780142,0.119710173693789,0.642122787665532,"J","J","J",-0.000633266,0.444692021217359,0.667038031826038
"247",188,257,0.068135482,0.000303495,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",224.502815532381,0.0617562195216396,0.906373855572631,"J","J","J",0.000238124,1.78460600668874,2.67690901003311
"248",184,243,0.054252298,0.000165165,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",328.473332727878,0.0455579257925625,0.839741862963344,"J","J","J",0.000137698,1.83369963369963,2.75054945054945
"249",177,237,0.482698558,0.012052978,"S","40","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",40.0480742601538,0.389181433979985,0.806261853344889,"L","CA","CA",-0.003053247,0.746681110676548,1.12002166601482
"250",166,222,0.138935217,0.00112623,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",123.363093684239,0.118964799739291,0.85626094166817,"J","J","J",0.000779178,1.69184624810208,2.53776937215311
"251",176,217,0.07350765,0.000302507,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",242.994872845918,0.0616556167387688,0.838764628426685,"J","J","J",1.2453e-05,1.04116598954735,1.56174898432102
"252",162,214,0.311004923,0.001615626,"S","12","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",192.498092380291,0.142487034814381,0.45815041588387,"J","J","J",-0.000950677,0.411573594383849,0.617360391575773
"253",172,209,0.083111227,0.000460313,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",180.553725399891,0.0760556622258167,0.915106959325924,"J","J","J",0.000916744,2.99156660793851,4.48734991190777
"254",175,205,0.132265372,0.000894086,"S",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",147.933612650237,0.105997245422275,0.801398308714353,"J","J","J",-0.000144112,0.83881640021206,1.25822460031809
"255",33,202,0.422889172,0.009008041,"S","33+34","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",46.9457423650714,0.336449671890675,0.795597745620866,"M","IA","IA",-0.001376166,0.847229158925897,1.27084373838885
"256",37,200,0.433187724,0.006843363,"G","38+39","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",63.300415892011,0.293251147835082,0.676960891521205,"M","IA","IA",0.00236876,1.34613975614037,2.01920963421055
"257",73,199,0.352485696,0.008669669,"S","74+75","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",40.6573418200856,0.330070104307889,0.936407088439381,"M","CA","CA",-0.003018758,0.651802392917192,0.977703589375788
"258",94,197,0.119867473,0.001114501,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",107.552593492514,0.118343705434949,0.98728789781819,"J","J","J",0.0033633,4.01776310653826,6.02664465980739
"259",156,184,0.692844894,0.015002838,"G","98+106","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",46.1809221695255,0.434201822399666,0.626694121815475,"L","IA","IA",0.002192807,1.14615947995973,1.71923921993959
"260",149,176,0.160185398,0.001792141,"S",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",89.3821401329471,0.150069010788998,0.936845759118428,"J","J","J",-0.001132271,0.368202055530229,0.552303083295343
"261",118,172,0.27121535,0.004755741,"S","120","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",57.0290413207952,0.244463502290021,0.90136307657373,"M","IA","CA",-0.000706965,0.851344932367006,1.27701739855051
"262",47,169,0.275601955,0.004772936,"G","48","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",57.7426462454137,0.244905048324074,0.888618690401068,"M","IA","CA",0.004507548,1.94439732692833,2.9165959903925
"263",144,167,0.182826445,0.002324485,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",78.6524520485183,0.170910327357707,0.934822789764945,"J","J","J",0.002253828,1.9696031594095,2.95440473911426
"264",143,164,0.267660284,0.00308635,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",86.7238919759587,0.196937091340426,0.735772556157141,"M","IA","IA",0.002779501,1.9005786770781,2.85086801561715
"265",141,163,0.111481314,0.000687944,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",162.049983719605,0.0929782730853005,0.834025629490701,"J","J","J",0.001682381,3.4455202749061,5.16828041235915
"266",139,157,0.149463866,0.001383595,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",108.025734409274,0.131858892571469,0.882212511293327,"J","J","J",0.002628046,2.8994329988183,4.34914949822744
"267",137,153,0.173707917,0.001124999,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",154.407174584155,0.118899766083805,0.684480984731425,"J","J","J",0.002787578,3.47784931364383,5.21677397046575
"268",135,145,0.122038209,0.00095764,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",127.43641556326,0.109699859412558,0.898897651083667,"J","J","J",0.002092926,3.18550394720354,4.77825592080531
"269",136,144,0.104283338,0.000574315,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",181.578642382665,0.0849532526710172,0.814638793697006,"J","J","J",0.001542304,3.68546703464127,5.5282005519619
"270",133,142,0.096760613,0.000623956,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",155.076019783446,0.088548643936839,0.915131076493273,"J","J","J",0.001167763,2.87154703216252,4.30732054824379
"271",132,137,0.225860203,0.002809264,"S",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",80.3983545156311,0.187888936815282,0.831881554694619,"J","J","J",-0.000377602,0.865586858337273,1.29838028750591
"272",131,135,0.14081262,0.001011925,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",139.153217876819,0.112766238670692,0.800824802994872,"J","J","J",0.001538749,2.52061565827507,3.7809234874126
"273",130,132,0.07668794,0.000365203,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",209.987157827291,0.0677441971498357,0.883374845508117,"J","J","J",0.001066615,3.92060853826502,5.88091280739753
"274",129,130,0.340655988,0.004508483,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",75.558893756503,0.238023671693674,0.698721525757163,"M","IA","IA",0.000184507,1.04092440849838,1.56138661274757
"275",127,129,0.138102977,0.001201029,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",114.987212631835,0.122851843830661,0.889566948514522,"J","J","J",0.001061545,1.88386292087868,2.82579438131802
"276",126,128,0.136957035,0.001181121,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",115.955126528103,0.121829406246614,0.889544711935492,"J","J","J",0.004186221,4.54427785129551,6.81641677694326
"277",185,127,0.100410171,0.000543951,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",184.594147266941,0.0826770213665882,0.823392894795371,"J","J","J",0.001129483,3.07644254721473,4.6146638208221
"278",125,125,0.118573429,0.000860506,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",137.795005496766,0.103987678654155,0.8769897230024,"J","J","J",0.001004604,2.16745728675919,3.25118593013878
"279",124,124,0.260061064,0.002962986,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",87.76992668882,0.192961084680714,0.741983754556637,"M","IA","IA",6.96360000000001e-05,1.0235019672722,1.53525295090831
"280",121,123,0.166726798,0.002145033,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",77.7269151570162,0.164180631190255,0.984728508912259,"J","J","J",0.00026258,1.12241303513745,1.68361955270618
"281",120,122,0.293141884,0.004879066,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",60.0815574128327,0.247612906787831,0.84468620931641,"M","IA","CA",0.002136117,1.43781268792019,2.15671903188028
"282",117,119,0.305970156,0.006275219,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",48.7584825326415,0.280814400699587,0.917783630830934,"M","IA","CA",0.001385802,1.22083723293163,1.83125584939745
"283",116,118,0.118257291,0.000763542,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",154.879876941936,0.097953824589084,0.828311081378348,"J","J","J",0.00192263,3.51804091981843,5.27706137972764
"284",115,117,0.145639758,0.001595464,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",91.2836378633426,0.141595169147355,0.972228813696288,"J","J","J",0.001174263,1.73600093765826,2.60400140648739
"285",114,116,0.092951075,0.000649619,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",143.085523976362,0.0903512762064233,0.972030460179436,"J","J","J",0.00123771,2.90528602149876,4.35792903224813
"286",165,115,0.416277486,0.005791268,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",71.8801972210576,0.269768826989107,0.648050485701998,"M","IA","IA",0.001325322,1.22884832820723,1.84327249231084
"287",112,114,0.22621128,0.003667856,"S",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",61.6739806579102,0.214689631459232,0.949066869959943,"M","IA","CA",-0.001343404,0.633735893666491,0.950603840499736
"288",110,112,0.284811186,0.006135827,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",46.4177340723589,0.277678007965326,0.974954712506713,"M","IA","CA",0.003170716,1.51675446520901,2.27513169781351
"289",107,109,0.08175641,0.000446466,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",183.119005702562,0.07490298540586,0.91617263289643,"J","J","J",0.001997026,5.47296322676307,8.2094448401446
"290",106,108,0.099146258,0.000764332,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",129.716220176572,0.0980044855321142,0.988483958034142,"J","J","J",0.001669863,3.18473516744033,4.77710275116049
"291",102,104,0.111316263,0.000918712,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",121.165569841256,0.107447082230553,0.965241549930154,"J","J","J",0.002767663,4.01254691350499,6.01882037025749
"292",101,103,0.123794738,0.001190019,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",104.027530652872,0.122287447402132,0.987824275714623,"J","J","J",0.001439249,2.20943363089161,3.31415044633741
"293",100,102,0.247067619,0.004423938,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",55.8478936639709,0.235781348886944,0.954319104386335,"M","IA","CA",0.000334735,1.07566448716053,1.6134967307408
"294",99,101,0.151791042,0.001793128,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",84.6515374251029,0.150110329447992,0.988927458894391,"J","J","J",0.001724378,1.96165917882047,2.94248876823071
"295",97,99,0.163038212,0.001510912,"G",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",107.907152766012,0.13779216290371,0.845152564011867,"J","J","J",0.001060902,1.70216001990851,2.55324002986276
"296",89,91,0.36846429,0.008918037,"S",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",41.3167482933744,0.334764630889477,0.908540230287926,"M","CA","CA",-0.002003216,0.775374782589487,1.16306217388423
"297",88,90,0.432342399,0.010810239,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",39.9937872788936,0.368572204193153,0.8525007148169,"M","CA","CA",0.001751064,1.16198198763228,1.74297298144842
"298",87,89,0.40640109,0.00947553,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",42.8895365219676,0.345069589717029,0.849086280051633,"M","CA","CA",0.000775238000000001,1.08181473753975,1.62272210630962
"299",86,88,0.375648773,0.00997889,"S",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",37.6443445112633,0.354116407498894,0.942679526598357,"M","CA","CA",-2.19910000000007e-05,0.997796247879273,1.49669437181891
"300",82,84,0.421449663,0.011087121,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",38.012542931569,0.373262470029126,0.885663230508091,"M","CA","CA",0.001564657,1.14112383187664,1.71168574781496
"301",81,83,0.509639257,0.017760058,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",28.6958103965652,0.472418745352589,0.926966945469409,"L","CA","CA",0.00245562,1.13826644034608,1.70739966051913
"302",79,81,0.201162342,0.002274984,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",88.4236293529977,0.169080726535396,0.84051878127068,"J","J","J",0.001770365,1.7781878905522,2.6672818358283
"303",78,80,0.529638618,0.015250773,"S",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",34.7286408367628,0.437774902973506,0.8265539711334,"L","CA","CA",-0.00086463,0.943305824563778,1.41495873684567
"304",75,77,0.254396448,0.004166112,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",61.0632762633362,0.228807577262924,0.899413411868567,"M","IA","CA",0.004295799,2.03112902389566,3.04669353584349
"305",68,70,0.390635158,0.01023088,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",38.1819704658837,0.358559660016342,0.917888860419323,"M","CA","CA",0.001567146,1.15317802574168,1.72976703861251
"306",66,68,0.54326725,0.01697839,"S",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",31.9975716189815,0.461905554388697,0.850236332833789,"L","CA","CA",-0.010467356,0.383489482807263,0.575234224210894
"307",65,67,0.384922642,0.009421133,"S",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",40.8573620603806,0.344077678562806,0.893887864779869,"M","CA","CA",-0.000412976000000001,0.956164932604178,1.43424739890627
"308",50,51,0.260680487,0.004417776,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",59.0071762352822,0.235617084497753,0.903853937091014,"M","IA","CA",0.002815967,1.63741733397076,2.45612600095614
"309",49,50,0.288739479,0.003794261,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",76.0990029415478,0.218357710955233,0.756244735605528,"M","IA","IA",0.004635866,2.22180999145815,3.33271498718723
"310",48,49,0.222014902,0.002641815,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",84.0387771286029,0.182203255691476,0.820680296908519,"J","J","J",0.004521395,2.71147298353594,4.06720947530391
"311",44,46,0.452692605,0.012259403,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",36.9261541528572,0.392499938355137,0.867034128722154,"L","CA","CA",0.003277265,1.26732663898886,1.9009899584833
"312",42,44,0.321315198,0.007811835,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",41.131846486773,0.313315198782668,0.97510233170691,"M","CA","CA",0.005501594,1.70426397894989,2.55639596842483
"313",35,36,0.413025512,0.007604451,"S",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",54.3136528856587,0.309128370721185,0.748448610896425,"M","IA","IA",-0.001246184,0.836124396093814,1.25418659414072
"314",34,35,0.411386459,0.009433618,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",43.6085560174262,0.344305591041287,0.836939533396958,"M","IA","CA",0.001215786,1.12887801901667,1.693317028525
"315",32,32,0.191917487,0.001907965,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",100.587530169579,0.154842485478714,0.806818012778138,"J","J","J",0.000536432,1.28115400439736,1.92173100659603
"316",31,31,0.30318892,0.00517923,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",58.5393813366079,0.255115902438495,0.841442036992957,"M","IA","CA",0.003249498,1.62740947978754,2.4411142196813
"317",30,30,0.436846535,0.00637984,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",68.47296092065,0.283145605475899,0.648158066484146,"M","IA","IA",0.005691377,1.89208773260771,2.83813159891157
"318",24,24,0.356201547,0.007199969,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",49.4726500905768,0.300794745409385,0.844450979909375,"M","IA","CA",0.001208502,1.16784822267985,1.75177233401977
"319",22,22,0.329569529,0.005426112,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",60.7376937667339,0.261125514622799,0.79232298997763,"M","IA","IA",0.001544895,1.28471491189271,1.92707236783907
"320",20,20,0.302452327,0.005673705,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",53.3077287239996,0.26701662829596,0.882838730137989,"M","IA","CA",0.001970342,1.34727607445223,2.02091411167835
"321",19,19,0.445785674,0.011651251,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",38.2607562054924,0.382640742978218,0.858351367698322,"M","CA","CA",0.001914987,1.16435891733858,1.74653837600786
"322",10,10,0.513431551,0.011882375,"G",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",43.2095057595809,0.386417297786727,0.752616969163874,"L","IA","IA",0.003135141,1.26384801018315,1.89577201527472
"323",6,6,0.347188327,0.006944667,"S",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",49.9935168957705,0.295413708746412,0.850874542064923,"M","IA","CA",-0.000228687999999999,0.967069983341174,1.45060497501176
"324",150,1,0.317767876,0.0032647,"S","1","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",97.3344797378013,0.202547352845448,0.637406635922657,"M","IA","IA",-0.002904185,0.110428216987778,0.165642325481668
"325",109,155,0.170202471,0.001175852,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",144.74820895827,0.121557361026124,0.714192692455823,"J","J","J",-0.001175852,0,0
"326",106,148,0.052953392,0.000200945,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",263.521819403319,0.0502508641030421,0.948964026762291,"J","J","J",-0.000200945,0,0
"327",97,97,0.12018023,0.001001074,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",120.051294909267,0.112160005779239,0.933265028526233,"J","J","J",-0.001001074,0,0
"328",96,96,0.129738114,0.001306627,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",99.2923871923663,0.128138827592297,0.987672963954883,"J","J","J",-0.001306627,0,0
"329",72,72,0.302735608,0.005451262,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",55.534958327081,0.261729972697001,0.864549678929744,"M","IA","CA",-0.005451262,0,0
"330",70,70,0.073217455,0.000350278,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",209.026701648405,0.0663454833885209,0.906142987195074,"J","J","J",-0.000350278,0,0
"331",67,67,0.191720342,0.001970469,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",97.2968070038148,0.157358329103056,0.820770125180854,"J","J","J",-0.001970469,0,0
"332",66,66,0.058310003,0.000209788,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",277.947275344634,0.0513446565714991,0.880546285883385,"J","J","J",-0.000209788,0,0
"333",56,56,0.067236787,0.000237279,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",283.365940517281,0.0546052731245301,0.812133886238944,"J","J","J",-0.000237279,0,0
"334",49,49,0.126929623,0.001008525,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",125.856694677871,0.112576635781349,0.886921690308253,"J","J","J",-0.001008525,0,0
"335",48,48,0.484796942,0.009172986,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",52.8505049500784,0.339516040440401,0.700326283082044,"M","IA","IA",-0.009172986,0,0
"336",43,43,0.11474025,0.000595285,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",192.748431423604,0.0864902996362528,0.753792149104197,"J","J","J",-0.000595285,0,0
"337",24,24,0.380070164,0.007693575,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",49.4009825081318,0.310934582829521,0.818097846874192,"M","IA","CA",-0.007693575,0,0
"338",1,1,0.884167557,0.009600483,"D",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",92.096153599772,0.347337339563219,0.392841081776108,"M","IA","IA",-0.009600483,0,0
"339",166,149,0.305660292,0.004677373,"D",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",65.3487100558369,0.242440926040957,0.793171152375126,"M","IA","IA",-0.004677373,0,0
"340",94,143,0.395067494,0.008980203,"D","71","N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",43.9931585065505,0.335929395989961,0.850308874032448,"M","IA","CA",-0.008980203,0,0
"341",147,116,0.111041458,0.00069284,"D",NA,"Y","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"J",160.269987298655,0.0933085431054017,0.840303655823771,"J","J","J",-0.00069284,0,0
"342",87,107,0.195142417,0.002175284,"D",NA,"Y","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"J",89.7089377754813,0.165334282396258,0.84724933173426,"J","J","J",-0.002175284,0,0
"343",69,102,0.194221544,0.001566814,"D",NA,"Y","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"J",123.959540826161,0.140318086531162,0.722464066762653,"J","J","J",-0.001566814,0,0
"344",56,100,0.186961269,0.002101615,"D",NA,"Y","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"J",88.9607606531168,0.162510531900848,0.869220308409694,"J","J","J",-0.002101615,0,0
"345",35,79,0.413387739,0.008252701,"D",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",50.091205170283,0.322034934961244,0.779014239126342,"M","IA","IA",-0.008252701,0,0
"346",72,73,0.628302495,0.022234594,"D",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",28.2578802653199,0.528590719426483,0.841299730039243,"L","CA","CA",-0.022234594,0,0
"347",37,68,0.143564211,0.001065614,"D",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"J",134.724403958657,0.115719058308689,0.806043912355628,"J","J","J",-0.001065614,0,0
"348",15,39,0.244657086,0.002386482,"D",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"J",102.517884484358,0.173174528370939,0.707825516939815,"J","J","J",-0.002386482,0,0
"349",165,28,0.265726458,0.002038036,"D",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"J",130.383593812867,0.160033483063408,0.602248960332765,"J","J","J",-0.002038036,0,0
"350",55,75,0.247628924,0.002585,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"J",95.7945547388781,0.18023337104465,0.727836506872073,"J","J","J",-0.002585,0,0
"351",54,74,0.192502307,0.002571,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"J",74.8744873590043,0.179744649014977,0.93372724626608,"J","J","J",-0.002571,0,0
"352",27,71,0.10046846,0.0004138,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"J",242.794731754471,0.0721107770047018,0.717745419853174,"J","J","J",-0.0004138,0,0
"353",52,55,0.368883641,0.003404,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"A",108.367697121034,0.206823416399784,0.560673864091968,"M","IA","IA",-0.003404,0,0
"354",50,54,0.154224822,0.001038,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"J",148.578826589595,0.114209862523798,0.740541380062659,"J","J","J",-0.001038,0,0
"355",49,53,0.665832193,0.01343,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"A",49.5779741623232,0.410811827179846,0.616990033673313,"L","IA","IA",-0.01343,0,0
"356",45,45,0.413696931,0.006574,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"A",62.9292563127472,0.287421850976569,0.694764281383004,"M","IA","IA",-0.006574,0,0
"357",44,44,0.239181646,0.002868,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"A",83.3966687587169,0.189842963846391,0.793718778264412,"M","IA","IA",-0.002868,0,0
"358",34,36,0.425639487,0.01017,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"A",41.8524569321534,0.357491243456442,0.839892102060638,"M","CA","CA",-0.01017,0,0
"359",31,33,0.352108228,0.006136,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"A",57.3840006518905,0.277681922511545,0.788626622242822,"M","IA","IA",-0.006136,0,0
"360",13,15,0.273937242,0.00402,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"A",68.1435925373134,0.22475944889976,0.820477884857146,"M","IA","CA",-0.00402,0,0
"361",8,10,0.431087982,0.009964,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"A",43.2645505820955,0.353852111483703,0.82083501804442,"M","IA","CA",-0.009964,0,0
